post_id,title,slug,post_url,category,date,source_url,source_tar_path,source_size_mb,article_image,article_width,article_height,article_size_mb,thumb_image,thumb_width,thumb_height,thumb_size_mb
2443,Izlet speleoškole na Ponorac,izlet-speleoskole-na-ponorac,novosti/izlet-speleoskole-na-ponorac.html,Novosti,03.05.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/05/ponorac_8.jpg,2019/05/ponorac_8.jpg,1.59,assets/legacy-wordpress-featured/2019/05/2443-izlet-speleoskole-na-ponorac.webp,1200,1600,0.494,assets/legacy-wordpress-thumbs/2019/05/2443-izlet-speleoskole-na-ponorac.webp,480,640,0.071
2429,SPELEOLOGIJA - 2. izdanje!,speleologija-2-izdanje,novosti/speleologija-2-izdanje.html,Novosti,16.04.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/04/speleologija013.jpg,2019/04/speleologija013.jpg,1.648,assets/legacy-wordpress-featured/2019/04/2429-speleologija-2-izdanje.webp,1185,1600,0.185,assets/legacy-wordpress-thumbs/2019/04/2429-speleologija-2-izdanje.webp,474,640,0.024
2391,Tounjčica speleoronjenjem spojena sa Špiljom u kamenolomu Tounj,tounjcica-speleoronjenjem-spojena-sa-spiljom-u-kamenolomu-tounj,novosti/tounjcica-speleoronjenjem-spojena-sa-spiljom-u-kamenolomu-tounj.html,Istraživanja,01.04.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/04/tounjc48dica-i-mamutovo-2019..jpg,2019/04/tounjc48dica-i-mamutovo-2019..jpg,1.043,assets/legacy-wordpress-featured/2019/04/2391-tounjcica-speleoronjenjem-spojena-sa-spiljom-u-kamenolomu-tounj.webp,1600,695,0.179,assets/legacy-wordpress-thumbs/2019/04/2391-tounjcica-speleoronjenjem-spojena-sa-spiljom-u-kamenolomu-tounj.webp,640,278,0.035
2357,Velebitaši opet u Panjkovom ponoru,kaos-u-krslji,novosti/kaos-u-krslji.html,Novosti,29.03.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/03/sustav-panjkov-ponor-krc5a1lje.jpg,2019/03/sustav-panjkov-ponor-krc5a1lje.jpg,0.859,assets/legacy-wordpress-featured/2019/03/2357-kaos-u-krslji.webp,1600,1064,0.108,assets/legacy-wordpress-thumbs/2019/03/2357-kaos-u-krslji.webp,640,425,0.025
2339,Mora li svaki izlet biti speleološki da bi bio dobar?,mora-li-svaki-izlet-biti-speleoloski-da-bi-bio-dobar,novosti/mora-li-svaki-izlet-biti-speleoloski-da-bi-bio-dobar.html,Putopisi,26.03.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/03/lic48dke-pric48de_2.jpg,2019/03/lic48dke-pric48de_2.jpg,0.907,assets/legacy-wordpress-featured/2019/03/2339-mora-li-svaki-izlet-biti-speleoloski-da-bi-bio-dobar.webp,1600,1066,0.187,assets/legacy-wordpress-thumbs/2019/03/2339-mora-li-svaki-izlet-biti-speleoloski-da-bi-bio-dobar.webp,640,426,0.02
2320,Samo pedalaj,samo-pedalaj,novosti/samo-pedalaj.html,Novosti,21.03.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/03/1_samo-pedalaj.jpg,2019/03/1_samo-pedalaj.jpg,0.516,assets/legacy-wordpress-featured/2019/03/2320-samo-pedalaj.webp,1600,1200,0.174,assets/legacy-wordpress-thumbs/2019/03/2320-samo-pedalaj.webp,640,480,0.042
2257,Godišnja skupština SO Velebit,godisnja-skupstina-so-velebit,novosti/godisnja-skupstina-so-velebit.html,Novosti,01.03.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/03/skupc5a1tina-2019-escobarov-pouc48dak-tajnic48dko-izvjec5a1c487e-1.jpg,2019/03/skupc5a1tina-2019-escobarov-pouc48dak-tajnic48dko-izvjec5a1c487e-1.jpg,2.001,assets/legacy-wordpress-featured/2019/03/2257-godisnja-skupstina-so-velebit.webp,1200,1600,0.198,assets/legacy-wordpress-thumbs/2019/03/2257-godisnja-skupstina-so-velebit.webp,480,640,0.038
2241,GAMEBOSKOP - iz zafrkancije u legendu,gameboskop-iz-zafrkancije-u-legendu,novosti/gameboskop-iz-zafrkancije-u-legendu.html,Putopisi,04.02.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/02/sudionici-ekspedicije-grenland-1971.-u-logoru-ispod-ingolsfjelda-hrvoje-lukatela-branko-c5a0eparovic487-jerko-kirigin-nenad-c48culic487-vladimir-mesaric487-marijan-c48cepelak-i-dolfi-rot.jpg,2019/02/sudionici-ekspedicije-grenland-1971.-u-logoru-ispod-ingolsfjelda-hrvoje-lukatela-branko-c5a0eparovic487-jerko-kirigin-nenad-c48culic487-vladimir-mesaric487-marijan-c48cepelak-i-dolfi-rot.jpg,0.078,assets/legacy-wordpress-featured/2019/02/2241-gameboskop-iz-zafrkancije-u-legendu.webp,600,414,0.075,assets/legacy-wordpress-thumbs/2019/02/2241-gameboskop-iz-zafrkancije-u-legendu.webp,600,414,0.062
2226,Izložba fotografija PDS Velebit,izlozba-fotografija-pds-velebit,novosti/izlozba-fotografija-pds-velebit.html,Novosti,21.01.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/01/marjan-prpić_baške-oštarije_velebit.jpg,2019/01/marjan-prpić_baške-oštarije_velebit.jpg,0.995,assets/legacy-wordpress-featured/2019/01/2226-izlozba-fotografija-pds-velebit.webp,1600,809,0.193,assets/legacy-wordpress-thumbs/2019/01/2226-izlozba-fotografija-pds-velebit.webp,640,323,0.025
2197,Čudna šuma,2197,novosti/2197.html,Istraživanja,21.01.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/01/14a_prvi-i-nažalost-jedini-te-bivši-hrvatski-speleološki-dom.jpg,2019/01/14a_prvi-i-nažalost-jedini-te-bivši-hrvatski-speleološki-dom.jpg,1.232,assets/legacy-wordpress-featured/2019/01/2197-2197.webp,1600,1200,0.278,assets/legacy-wordpress-thumbs/2019/01/2197-2197.webp,640,480,0.043
2173,Nova Godina u Kiti ili Netko nas sabotira,nova-godina-u-kiti-ili-netko-nas-sabotira,novosti/nova-godina-u-kiti-ili-netko-nas-sabotira.html,Istraživanja,08.01.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/01/0_pripreme-za-ulazak-u-jamu.jpg,2019/01/0_pripreme-za-ulazak-u-jamu.jpg,1.389,assets/legacy-wordpress-featured/2019/01/2173-nova-godina-u-kiti-ili-netko-nas-sabotira.webp,1600,1200,0.354,assets/legacy-wordpress-thumbs/2019/01/2173-nova-godina-u-kiti-ili-netko-nas-sabotira.webp,640,480,0.059
2165,49. ZAGREBAČKA SPELEOLOŠKA ŠKOLA,49-zagrebacka-speleoloska-skola,novosti/49-zagrebacka-speleoloska-skola.html,Novosti,08.01.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/01/speleološka-škola-so-pds-velebit-2019.jpg,2019/01/speleološka-škola-so-pds-velebit-2019.jpg,1.464,assets/legacy-wordpress-featured/2019/01/2165-49-zagrebacka-speleoloska-skola.webp,1131,1600,0.151,assets/legacy-wordpress-thumbs/2019/01/2165-49-zagrebacka-speleoloska-skola.webp,452,639,0.024
2135,Crtice sa Skupa speleologa Hrvatske,crtice-sa-skupa,novosti/crtice-sa-skupa.html,Novosti,26.11.2018.,https://sovelebit.wordpress.com/wp-content/uploads/2018/11/skup-speleologa_dodjela-nagrada-za-najbolju-speleoloc5a1ku-fotografiju.jpg,2018/11/skup-speleologa_dodjela-nagrada-za-najbolju-speleoloc5a1ku-fotografiju.jpg,0.24,assets/legacy-wordpress-featured/2018/11/2135-crtice-sa-skupa.webp,1600,1200,0.07,assets/legacy-wordpress-thumbs/2018/11/2135-crtice-sa-skupa.webp,640,480,0.016
2111,Balada o slušnom aparatiću i usponu na Mont Blanc (2. dio),balada-o-slusnom-aparaticu-i-usponu-na-mont-blanc-2-dio,novosti/balada-o-slusnom-aparaticu-i-usponu-na-mont-blanc-2-dio.html,Putopisi,22.11.2018.,https://sovelebit.wordpress.com/wp-content/uploads/2018/11/foto-15-dalek-je-put-do-tete-rousse.jpg,2018/11/foto-15-dalek-je-put-do-tete-rousse.jpg,2.216,assets/legacy-wordpress-featured/2018/11/2111-balada-o-slusnom-aparaticu-i-usponu-na-mont-blanc-2-dio.webp,1600,1066,0.376,assets/legacy-wordpress-thumbs/2018/11/2111-balada-o-slusnom-aparaticu-i-usponu-na-mont-blanc-2-dio.webp,640,426,0.05
2100,Otvaranjem dviju izložbi počeo tjedan speleologije u Ogulinu,2100,novosti/2100.html,Novosti,20.11.2018.,https://sovelebit.wordpress.com/wp-content/uploads/2018/11/dalibor-paar-sov.jpg,2018/11/dalibor-paar-sov.jpg,1.923,assets/legacy-wordpress-featured/2018/11/2100-2100.webp,1600,1066,0.113,assets/legacy-wordpress-thumbs/2018/11/2100-2100.webp,640,426,0.026
2071,Balada o slušnom aparatiću i usponu na Mont Blanc (1. dio),balada-o-slusnom-aparaticu-i-usponu-na-mont-blanc-1-dio,novosti/balada-o-slusnom-aparaticu-i-usponu-na-mont-blanc-1-dio.html,Putopisi,15.11.2018.,https://sovelebit.wordpress.com/wp-content/uploads/2018/11/foto-1-prikaz-drame-na-freney-pillar-1961.jpg,2018/11/foto-1-prikaz-drame-na-freney-pillar-1961.jpg,0.11,assets/legacy-wordpress-featured/2018/11/2071-balada-o-slusnom-aparaticu-i-usponu-na-mont-blanc-1-dio.webp,500,625,0.092,assets/legacy-wordpress-thumbs/2018/11/2071-balada-o-slusnom-aparaticu-i-usponu-na-mont-blanc-1-dio.webp,500,625,0.076
2055,Šešeljevac,seseljevac,novosti/seseljevac.html,Istraživanja,05.11.2018.,https://sovelebit.wordpress.com/wp-content/uploads/2018/11/konj-a-u-pozadini-teren-od-interesa.jpg,2018/11/konj-a-u-pozadini-teren-od-interesa.jpg,0.619,assets/legacy-wordpress-featured/2018/11/2055-seseljevac.webp,1199,1600,0.154,assets/legacy-wordpress-thumbs/2018/11/2055-seseljevac.webp,479,640,0.035
2033,Istraživanje pod Meduzom (KG_DP),istrazivanje-pod-meduzom-kg-dp,novosti/istrazivanje-pod-meduzom-kg-dp.html,Istraživanja,01.11.2018.,https://sovelebit.wordpress.com/wp-content/uploads/2018/11/prec48dka-u-nove-dijelove_foto-m-rakovac.jpg,2018/11/prec48dka-u-nove-dijelove_foto-m-rakovac.jpg,0.449,assets/legacy-wordpress-featured/2018/11/2033-istrazivanje-pod-meduzom-kg-dp.webp,1064,1600,0.148,assets/legacy-wordpress-thumbs/2018/11/2033-istrazivanje-pod-meduzom-kg-dp.webp,425,640,0.026
2023,Izlet na Glogovo,izlet-na-glogovo,novosti/izlet-na-glogovo.html,Istraživanja,01.11.2018.,https://sovelebit.wordpress.com/wp-content/uploads/2018/11/donja-cerovac48dka-a-bakc5a1ic487.jpg,2018/11/donja-cerovac48dka-a-bakc5a1ic487.jpg,0.578,assets/legacy-wordpress-featured/2018/11/2023-izlet-na-glogovo.webp,1200,1599,0.128,assets/legacy-wordpress-thumbs/2018/11/2023-izlet-na-glogovo.webp,480,640,0.026
2014,Šestorka u Bunjevcu (Bunovcu),sestorka-u-bunjevcu-bunovcu,novosti/sestorka-u-bunjevcu-bunovcu.html,Istraživanja,23.10.2018.,https://sovelebit.wordpress.com/wp-content/uploads/2018/10/na-ulazu-foto-marko-rakovac.jpg,2018/10/na-ulazu-foto-marko-rakovac.jpg,0.163,assets/legacy-wordpress-featured/2018/10/2014-sestorka-u-bunjevcu-bunovcu.webp,640,480,0.1,assets/legacy-wordpress-thumbs/2018/10/2014-sestorka-u-bunjevcu-bunovcu.webp,640,480,0.081
1988,"Vježba ""Zagreb 2018.""",vjezba-zagreb-2018,novosti/vjezba-zagreb-2018.html,Novosti,22.10.2018.,https://sovelebit.wordpress.com/wp-content/uploads/2018/10/vjec5beba-zagreb-2018_-foto-marko-prpic487.jpeg,2018/10/vjec5beba-zagreb-2018_-foto-marko-prpic487.jpeg,0.296,assets/legacy-wordpress-featured/2018/10/1988-vjezba-zagreb-2018.webp,1532,1080,0.275,assets/legacy-wordpress-thumbs/2018/10/1988-vjezba-zagreb-2018.webp,640,451,0.06
1972,Međunarodna speleospasilačka vježba u Skalarjevom breznu,medunarodna-speleospasilacka-vjezba-u-skalarjevom-breznu,novosti/medunarodna-speleospasilacka-vjezba-u-skalarjevom-breznu.html,Novosti,01.10.2018.,https://sovelebit.wordpress.com/wp-content/uploads/2018/10/brezno_1.jpg,2018/10/brezno_1.jpg,0.662,assets/legacy-wordpress-featured/2018/10/1972-medunarodna-speleospasilacka-vjezba-u-skalarjevom-breznu.webp,1600,1200,0.168,assets/legacy-wordpress-thumbs/2018/10/1972-medunarodna-speleospasilacka-vjezba-u-skalarjevom-breznu.webp,640,480,0.027
